transaction_id,sale_date,amount,quantity,discount_rate,status,payment_method,is_prime_member,is_gift,customer_segment,product_category,shipping_notes
Basic Item #4243,2025-03-08,1459.05,75.40,0.41,completed,debit_card,T,Y,Regular,Toys,
Custom Resource #4244,2024-07-10,4973.44,95.62,0.14,completed,debit_card,N,Y,Inactive,Home,Gift wrap 30
Advanced Asset #4245,05/28/2025,1431.02,69.89,0.04,refunded,credit_card,YES,0,New,Clothing,Pickup 325
Advanced Asset #4246,20240531,"2,236.10",39.89,0.35,pending,debit_card,YES,não,Regular,Electronics,Pickup 433
Premium Asset #4247,2025-08-29,"3,595.44",88.17,,cancelled,pix,NO,no,VIP,Clothing,Standard shipping 19
Custom Document #4248,09/01/2024,"4,860.60",93.08,,cancelled,paypal,False,T,Inactive,Sports,Gift wrap 306
Premium Entry #4249,20250811,3659.10,99.43,0.22,pending,credit_card,true,no,New,Sports,Gift wrap 743
Professional Item #4250,2024/08/26,"3,268.26",78.59,0.31,refunded,credit_card,NO,1,Regular,Electronics,
Basic Document #4251,2025-01-11,215.77,37.35,,pending,boleto,N,True,Regular,Home,
Custom Resource #4252,2024-07-27,527.26,43.92,,completed,paypal,yes,false,VIP,Electronics,Standard shipping 413
Standard Asset #4253,20250318,3849.22,12.69,0.47,refunded,pix,True,F,Inactive,Sports,
Standard Record #4254,2025/12/09,3148.49,91.46,0.34,pending,pix,T,NO,New,Sports,Standard shipping 64
Custom Entry #4255,06/15/2025,414.87,77.48,0.36,cancelled,debit_card,não,T,Inactive,Toys,
Enterprise Service #4256,03/01/2025,859.31,66.02,0.44,pending,debit_card,não,F,New,Sports,Gift wrap 342
Professional Item #4257,20251012,1844.63,21.75,0.23,refunded,debit_card,no,true,VIP,Electronics,Standard shipping 859
Standard Item #4258,20260208,4212.18,24.35,,pending,pix,sim,no,Regular,Sports,
Enterprise Service #4259,20240412,4388.79,51.25,0.50,pending,debit_card,0,false,Inactive,Sports,
Enterprise Document #4260,20241129,3662.57,52.84,0.10,pending,paypal,0,T,Regular,Toys,
Advanced Document #4261,2025-08-10,"2,808.07",56.91,0.50,cancelled,paypal,False,N,New,Clothing,Standard shipping 165
Custom Resource #4262,2026-01-17,"2,881.39",94.17,0.18,cancelled,paypal,N,F,New,Home,
Advanced Resource #4263,20260129,2156.92,20.09,0.37,refunded,boleto,1,no,Regular,Books,Express delivery 687
Custom Service #4264,11/11/2024,4078.83,7.52,0.16,completed,paypal,sim,sim,Inactive,Toys,Gift wrap 516
Professional Product #4265,2025/04/30,287.24,43.30,0.15,completed,boleto,N,yes,Regular,Electronics,Standard shipping 976
Professional Product #4266,2026/01/05,395.28,66.13,0.13,refunded,debit_card,true,false,New,Sports,Gift wrap 501
Custom Resource #4267,2025-03-09,"4,534.80",76.26,0.16,completed,debit_card,False,false,Inactive,Clothing,
Premium Item #4268,07/01/2024,42.24,53.75,0.42,cancelled,paypal,true,1,VIP,Clothing,
Basic Item #4269,02/20/2025,1053.91,9.34,0.33,completed,boleto,1,T,New,Sports,
Premium Entry #4270,01/10/2025,241.17,9.81,0.03,completed,pix,YES,F,VIP,Sports,Express delivery 149
Advanced Item #4271,2024/05/18,"1,473.71",13.08,0.16,refunded,pix,NO,não,New,Sports,
Premium Service #4272,01/23/2026,"1,999.26",92.65,0.46,pending,boleto,0,NO,VIP,Electronics,
Enterprise Document #4273,2024/11/21,4788.65,96.43,0.39,pending,boleto,False,F,Inactive,Clothing,Gift wrap 892
Advanced Document #4274,2024/06/15,518.96,12.98,0.13,cancelled,pix,Y,False,Inactive,Books,
Standard Product #4275,01/25/2024,1743.52,69.17,0.01,completed,debit_card,Y,F,Inactive,Books,Express delivery 10
Basic Document #4276,2026/02/05,"4,782.09",45.94,0.14,completed,boleto,1,T,Regular,Electronics,Standard shipping 812
Standard Document #4277,2025-03-29,326.92,14.40,0.23,refunded,paypal,YES,true,Inactive,Home,Pickup 762
Basic Record #4278,06/02/2024,2906.45,68.61,0.25,refunded,paypal,sim,sim,Regular,Toys,Pickup 457
Professional Resource #4279,01/13/2026,"4,976.17",19.00,0.27,completed,paypal,true,Y,Inactive,Sports,Pickup 901
Custom Resource #4280,20240117,"1,911.87",94.05,0.09,pending,paypal,NO,Y,New,Home,Gift wrap 132
Standard Service #4281,20250308,1940.59,85.83,0.37,completed,boleto,True,1,VIP,Books,Standard shipping 356
Advanced Resource #4282,2024/04/02,"3,576.79",97.10,0.46,cancelled,paypal,no,YES,VIP,Books,
Enterprise Entry #4283,2025/06/11,2426.51,19.59,0.12,cancelled,credit_card,NO,Y,New,Toys,Gift wrap 501
Enterprise Product #4284,2024-07-08,2039.26,43.25,,cancelled,pix,false,yes,New,Sports,
Advanced Product #4285,2024/07/07,2386.64,69.00,,completed,debit_card,false,false,New,Books,Express delivery 479
Professional Asset #4286,2024/12/08,368.68,70.86,0.27,pending,debit_card,True,F,Regular,Books,Gift wrap 35
Premium Item #4287,2024/02/09,3776.40,71.19,0.16,refunded,credit_card,NO,false,VIP,Toys,
Custom Resource #4288,05/04/2024,4393.80,5.31,,completed,pix,F,True,VIP,Clothing,Standard shipping 246
Basic Asset #4289,2025/06/18,862.37,86.28,0.49,pending,boleto,True,F,VIP,Home,Express delivery 45
Premium Entry #4290,2025/02/13,3385.95,84.32,,cancelled,debit_card,T,1,,Toys,
Enterprise Service #4291,20250406,4225.28,65.57,,pending,boleto,False,false,New,Electronics,Standard shipping 780
Advanced Asset #4292,10/04/2024,643.84,35.07,0.20,pending,pix,T,false,VIP,Clothing,Pickup 358
Advanced Entry #4293,09/27/2024,3597.05,2.59,,completed,paypal,T,False,New,Books,Express delivery 973
Premium Asset #4294,14/11/2024,1067.13,90.15,,refunded,debit_card,True,sim,New,Toys,Pickup 826
Basic Product #4295,14/01/2026,3319.26,68.76,0.50,completed,paypal,yes,True,Inactive,Books,Pickup 946
Advanced Product #4296,2024/03/16,3202.17,56.88,,completed,credit_card,1,True,New,Clothing,Standard shipping 734
Basic Product #4297,2024/04/16,3879.14,69.36,0.26,cancelled,boleto,N,YES,Regular,Toys,
Enterprise Document #4298,2024-04-08,"1,884.65",11.24,,pending,pix,T,Y,VIP,Sports,
Basic Item #4299,2024-02-02,2506.92,90.23,,pending,credit_card,Y,False,New,Toys,Pickup 227
Standard Resource #4300,20240330,689.42,81.27,0.23,completed,paypal,N,sim,Inactive,Books,Gift wrap 844
Custom Entry #4301,20240331,3427.40,44.83,,pending,debit_card,YES,false,New,Electronics,
Advanced Item #4302,17/12/2024,1713.89,88.04,,cancelled,paypal,no,true,Regular,Electronics,Standard shipping 809
Custom Record #4303,2025-06-10,1253.75,21.13,0.26,refunded,boleto,NO,NO,VIP,Sports,Gift wrap 804
Premium Entry #4304,03/12/2025,270.10,89.67,0.42,pending,debit_card,False,sim,VIP,Clothing,Gift wrap 247
Professional Resource #4305,2024/03/14,"1,875.49",39.74,0.01,refunded,boleto,Y,False,Inactive,Home,Pickup 944
Custom Record #4306,2024/07/20,3814.62,3.03,0.12,pending,pix,False,sim,Regular,Toys,Standard shipping 242
Custom Product #4307,2024/06/24,622.84,32.05,0.21,completed,pix,False,sim,VIP,Sports,Standard shipping 929
Standard Asset #4308,2024-02-01,602.80,10.53,0.13,completed,boleto,yes,YES,Inactive,Home,Gift wrap 65
Standard Entry #4309,2025/08/08,,41.54,0.23,completed,pix,0,True,New,Home,
Professional Item #4310,2024-08-05,"4,854.46",75.27,,cancelled,boleto,yes,NO,VIP,Home,Express delivery 211
Premium Asset #4311,2025/05/10,986.38,39.02,0.02,refunded,pix,0,no,Regular,Home,Pickup 702
Professional Product #4312,2025/02/23,4373.44,19.05,,refunded,credit_card,1,0,Regular,Home,
Premium Record #4313,09/30/2024,1109.99,32.23,0.22,pending,credit_card,1,NO,Regular,Clothing,
Premium Resource #4314,01/06/2024,1876.17,11.26,0.43,cancelled,credit_card,no,NO,Regular,Home,Pickup 588
Standard Service #4315,2025/01/23,188.60,89.89,0.33,pending,credit_card,Y,sim,Regular,Sports,Pickup 439
Standard Product #4316,10/19/2025,727.11,80.02,0.24,completed,paypal,Y,YES,New,Home,Express delivery 751
Basic Entry #4317,28/02/2024,694.80,51.41,0.33,refunded,credit_card,F,1,VIP,Home,Gift wrap 420
Professional Entry #4318,2024/07/06,"2,258.38",13.36,0.16,pending,pix,false,T,VIP,Clothing,Pickup 772
Professional Record #4319,2024-08-05,2304.69,5.21,0.40,pending,debit_card,YES,True,Inactive,Books,Pickup 434
Professional Service #4320,20251109,3950.27,94.72,0.36,pending,paypal,NO,YES,Inactive,Books,Pickup 264
Advanced Service #4321,2025/01/29,,43.47,0.08,pending,pix,T,1,New,Books,
Basic Item #4322,2025/05/06,2984.11,10.86,0.36,cancelled,paypal,Y,0,Regular,Books,Express delivery 882
Advanced Document #4323,18/10/2024,"3,180.60",12.80,,refunded,credit_card,True,,Regular,Home,
Enterprise Resource #4324,20240922,4837.11,59.94,0.24,completed,paypal,T,não,Inactive,Sports,Standard shipping 870
Custom Document #4325,20250705,224.49,47.99,,completed,boleto,no,NO,Inactive,Electronics,
Advanced Service #4326,2025/12/04,"1,303.15",54.93,0.38,refunded,paypal,False,YES,VIP,Electronics,Pickup 560
Standard Record #4327,20250403,717.44,78.01,0.23,completed,boleto,false,Y,Regular,Electronics,
Premium Service #4328,21/08/2025,4752.42,37.57,0.16,pending,paypal,sim,não,VIP,Clothing,Express delivery 59
Premium Record #4329,08/06/2025,"4,658.55",46.09,0.03,pending,paypal,1,YES,Regular,Clothing,Express delivery 646
Professional Entry #4330,20240525,1490.29,13.10,0.44,completed,debit_card,False,N,VIP,Sports,Standard shipping 941
Enterprise Resource #4331,2025-05-23,4719.68,61.50,0.45,pending,credit_card,sim,False,Inactive,Home,
Standard Resource #4332,20250720,1745.95,13.38,0.15,pending,boleto,NO,,Inactive,Books,
Standard Asset #4333,05/24/2024,3902.93,78.53,0.43,cancelled,boleto,sim,YES,VIP,Electronics,Pickup 222
Enterprise Asset #4334,2024-04-29,781.63,9.39,0.10,pending,paypal,sim,sim,Inactive,Clothing,Gift wrap 142
Professional Item #4335,11/07/2025,1478.95,17.10,,cancelled,credit_card,NO,,VIP,Toys,
Standard Service #4336,03/05/2024,2242.52,90.92,0.22,refunded,boleto,sim,1,Inactive,Books,
Professional Document #4337,14/07/2025,863.69,79.80,0.47,pending,boleto,true,T,Regular,Clothing,
Standard Resource #4338,20250218,3260.07,74.64,0.39,cancelled,boleto,T,sim,Regular,Home,Standard shipping 672
Premium Document #4339,02/10/2025,"3,947.98",22.13,0.32,pending,pix,false,YES,VIP,Books,Standard shipping 871
Professional Service #4340,20251013,64.98,6.29,0.37,refunded,credit_card,sim,true,New,Books,Express delivery 873
Custom Document #4341,07/12/2025,4759.99,21.83,,refunded,credit_card,sim,yes,Inactive,Home,Standard shipping 982
Basic Record #4342,2024/04/11,1697.77,56.40,0.09,refunded,debit_card,True,Y,Inactive,Electronics,Gift wrap 506
Basic Item #4343,20240807,,84.22,0.47,cancelled,pix,yes,true,New,Clothing,Standard shipping 559
Custom Service #4344,06/02/2025,"4,682.96",46.41,0.36,pending,boleto,false,False,New,Home,Pickup 286
Premium Service #4345,2024/12/12,4081.01,58.49,0.06,cancelled,debit_card,NO,no,VIP,Toys,Express delivery 998
Advanced Document #4346,03/03/2024,2449.37,70.46,0.06,completed,credit_card,1,0,New,Sports,
Premium Entry #4347,2025/05/01,4907.72,55.08,,completed,boleto,yes,1,VIP,Toys,Standard shipping 665
Premium Service #4348,2024-10-23,451.30,66.02,0.42,pending,boleto,não,sim,Regular,Toys,
Basic Resource #4349,2024-05-12,3696.96,11.28,0.23,completed,credit_card,T,1,VIP,Books,
Professional Service #4350,11/12/2025,3183.11,80.96,0.27,pending,pix,sim,Y,Inactive,Sports,Pickup 510
Standard Item #4351,20250730,"2,421.57",88.64,0.20,completed,credit_card,false,NO,Regular,Sports,
Professional Product #4352,29/07/2025,1901.77,85.88,0.35,pending,boleto,F,F,New,Books,
Basic Record #4353,04/20/2025,4243.17,44.66,,refunded,debit_card,true,YES,Inactive,Books,Pickup 186
Custom Item #4354,11/09/2025,2609.59,23.61,0.30,refunded,debit_card,F,N,VIP,Sports,Standard shipping 452
Standard Item #4355,20240517,3288.19,71.44,0.49,cancelled,boleto,0,0,VIP,Electronics,Express delivery 440
Basic Item #4356,11/02/2024,1943.20,99.14,0.17,cancelled,paypal,N,False,Regular,Toys,
Enterprise Product #4357,18/10/2024,1837.09,34.73,0.17,cancelled,debit_card,0,1,VIP,Books,
Premium Item #4358,07/14/2024,"1,794.54",25.05,0.38,completed,debit_card,NO,F,New,Clothing,Express delivery 905
Enterprise Record #4359,09/08/2024,4962.40,43.38,0.40,refunded,credit_card,0,no,New,Clothing,
Standard Entry #4360,02/13/2026,2633.28,29.78,,cancelled,credit_card,NO,0,VIP,Sports,Pickup 842
Custom Document #4361,07/04/2024,4828.84,35.28,0.08,refunded,debit_card,YES,0,New,Sports,Express delivery 958
Professional Product #4362,20250430,"4,471.59",63.38,0.04,completed,paypal,N,F,VIP,Electronics,Standard shipping 876
Enterprise Service #4363,15/11/2025,422.00,92.32,0.45,completed,pix,não,0,New,Clothing,Express delivery 963
Enterprise Resource #4364,2025-04-06,"4,652.06",93.16,0.36,pending,paypal,F,YES,VIP,Books,
Standard Asset #4365,2025-05-13,2711.00,17.11,0.45,completed,pix,false,sim,Regular,Books,Pickup 205
Advanced Document #4366,2024-11-20,3496.28,76.68,0.40,cancelled,credit_card,yes,no,New,Clothing,
Advanced Item #4367,05/23/2024,2263.86,75.43,0.25,completed,boleto,sim,no,Inactive,Clothing,Gift wrap 114
Basic Item #4368,2025-07-08,2585.47,82.64,,pending,pix,sim,Y,VIP,Toys,Express delivery 128
Professional Record #4369,03/14/2024,318.28,84.64,0.08,pending,boleto,True,F,VIP,Books,
Premium Asset #4370,2024/03/27,588.66,39.58,0.15,refunded,boleto,YES,N,VIP,Home,Pickup 508
Standard Service #4371,2024-11-27,1681.22,22.51,,pending,credit_card,T,,Inactive,Clothing,Gift wrap 957
Professional Product #4372,2025/12/27,"4,588.74",95.75,0.19,refunded,boleto,YES,Y,New,Toys,Standard shipping 844
Premium Product #4373,11/18/2024,1759.38,59.65,0.45,pending,paypal,True,1,New,Electronics,
Premium Item #4374,20240321,2323.42,87.75,0.45,cancelled,credit_card,Y,yes,Regular,Toys,Standard shipping 632
Basic Resource #4375,2024/07/09,270.49,39.59,0.27,refunded,paypal,true,0,VIP,Toys,
Custom Resource #4376,01/01/2024,3063.02,66.44,0.23,completed,credit_card,N,N,Inactive,Sports,
Standard Product #4377,2025-02-12,2772.17,55.57,0.22,completed,credit_card,True,no,Regular,Books,Gift wrap 301
Custom Entry #4378,20240823,"3,470.00",88.82,0.49,cancelled,paypal,1,0,Regular,Sports,Gift wrap 211
Enterprise Product #4379,20240217,3352.38,42.43,0.49,completed,credit_card,YES,YES,Regular,Home,Pickup 781
Professional Record #4380,2024/11/06,3804.08,30.31,,pending,credit_card,yes,True,VIP,Toys,
Professional Document #4381,2024/10/27,2966.77,11.89,,pending,debit_card,false,0,VIP,Home,
Basic Asset #4382,20250708,893.36,87.01,0.22,refunded,credit_card,1,T,New,Clothing,Gift wrap 296
Custom Entry #4383,2025-03-23,2383.06,40.37,0.34,refunded,boleto,yes,não,Inactive,Books,Standard shipping 214
Advanced Document #4384,20240111,3622.20,53.52,,refunded,paypal,false,false,Inactive,Electronics,Pickup 886
Premium Resource #4385,20251110,2083.68,86.18,0.47,refunded,debit_card,no,F,New,Sports,
Premium Product #4386,2025/10/01,4289.97,82.62,0.04,pending,credit_card,1,,VIP,Books,Standard shipping 922
Enterprise Record #4387,2025-11-09,4909.79,99.29,0.13,completed,paypal,no,NO,Inactive,Books,Express delivery 546
Premium Document #4388,2025-05-19,4586.42,77.64,,refunded,debit_card,F,não,Regular,Electronics,Express delivery 521
Advanced Product #4389,09/20/2025,3648.22,53.88,0.34,pending,boleto,no,não,Regular,Books,
Professional Record #4390,20241216,2197.04,81.85,0.43,completed,pix,0,Y,VIP,Toys,Standard shipping 847
Standard Record #4391,2025-06-17,1030.45,56.87,0.39,refunded,paypal,no,true,VIP,Clothing,Pickup 282
Standard Product #4392,20250826,3319.86,44.13,0.34,pending,paypal,sim,F,,Books,Standard shipping 193
Professional Asset #4393,16/03/2024,"1,813.13",36.78,0.06,completed,debit_card,T,T,New,Home,
Custom Item #4394,04/06/2025,"2,514.24",46.42,,pending,paypal,1,sim,New,Home,
Premium Entry #4395,2024-05-10,1237.62,67.01,0.03,completed,boleto,T,N,New,Home,
Professional Item #4396,20251216,3533.82,57.68,0.12,cancelled,credit_card,Y,sim,New,Electronics,Express delivery 549
Premium Entry #4397,28/02/2024,1750.31,64.16,0.38,pending,debit_card,N,1,VIP,Clothing,Gift wrap 961
Premium Service #4398,24/05/2024,"1,644.53",19.49,0.01,cancelled,debit_card,não,1,New,Books,Standard shipping 321
Premium Record #4399,06/29/2024,2919.35,58.50,0.33,completed,boleto,0,False,Regular,Home,Express delivery 690
Professional Resource #4400,20250415,2909.06,71.75,0.15,cancelled,pix,True,false,Inactive,Sports,
Advanced Resource #4401,2025/01/13,1815.29,46.29,0.19,pending,pix,no,N,Inactive,Toys,
Advanced Record #4402,05/08/2025,1072.78,42.14,0.08,refunded,credit_card,true,Y,Inactive,Home,
Custom Item #4403,20251003,1006.04,78.30,,pending,boleto,F,true,New,Books,Express delivery 664
Basic Item #4404,20241109,849.07,94.37,0.33,completed,paypal,Y,sim,,Toys,
Basic Entry #4405,2024-01-07,154.28,13.51,0.38,cancelled,credit_card,false,0,Inactive,Clothing,
Advanced Resource #4406,28/02/2025,4844.63,83.10,0.05,cancelled,paypal,True,no,VIP,Clothing,Express delivery 248
Standard Resource #4407,2026/01/29,"4,483.27",36.27,,refunded,boleto,N,F,New,Toys,Express delivery 133
Basic Item #4408,20241001,"4,297.41",12.21,0.25,cancelled,debit_card,True,true,Regular,Electronics,Pickup 58
Custom Asset #4409,2025/04/02,1624.46,78.46,0.16,cancelled,paypal,F,T,New,Home,Pickup 232
Basic Product #4410,10/28/2024,2983.16,54.09,0.34,pending,boleto,N,N,Inactive,Sports,Express delivery 277
Advanced Asset #4411,2024-11-28,"3,548.70",97.99,0.48,refunded,pix,yes,F,VIP,Home,Pickup 624
Enterprise Item #4412,2025/01/21,491.31,43.00,,pending,boleto,1,1,Inactive,Sports,
Enterprise Service #4413,2025-07-30,"3,801.01",55.37,0.36,cancelled,paypal,N,não,VIP,Clothing,Standard shipping 779
Standard Document #4414,2024-06-26,4277.03,38.10,0.06,completed,pix,False,true,New,Electronics,Standard shipping 31
Basic Entry #4415,2024/03/02,2926.36,61.88,,completed,boleto,não,0,Inactive,Electronics,Standard shipping 233
Standard Resource #4416,09/25/2024,4505.82,64.92,0.14,completed,pix,1,T,Inactive,Electronics,Pickup 479
Professional Record #4417,10/25/2025,"2,004.45",29.42,,cancelled,paypal,true,F,VIP,Books,Pickup 91
Custom Service #4418,08/26/2025,"2,732.18",40.65,0.46,pending,boleto,0,,New,Electronics,Express delivery 216
Professional Resource #4419,2025/07/06,3890.61,2.08,,pending,boleto,0,T,New,Sports,Pickup 748
Basic Service #4420,2025/09/07,1971.83,48.98,0.20,refunded,credit_card,1,,Inactive,Electronics,Express delivery 75
Advanced Item #4421,10/02/2024,2695.44,28.32,0.32,completed,credit_card,yes,YES,VIP,Toys,
Advanced Entry #4422,04/05/2025,1700.17,81.91,0.41,cancelled,debit_card,no,,Inactive,Clothing,Standard shipping 629
Premium Document #4423,2025/02/15,"1,006.76",20.07,,completed,debit_card,false,Y,New,Clothing,
Custom Item #4424,01/10/2026,3054.93,13.09,0.29,cancelled,boleto,YES,sim,Regular,Books,Express delivery 516
Premium Item #4425,2025/12/14,195.88,91.48,0.05,completed,pix,0,1,New,Sports,Express delivery 579
Premium Entry #4426,2024/04/29,4284.81,45.87,,completed,boleto,False,True,Regular,Clothing,
Enterprise Item #4427,08/19/2024,"4,953.93",45.45,0.31,pending,paypal,T,0,New,Sports,
Custom Service #4428,2025/01/13,4562.74,32.35,0.32,completed,boleto,False,NO,New,Books,Express delivery 413
Enterprise Resource #4429,06/06/2024,4758.61,90.79,0.48,refunded,boleto,False,True,Regular,Sports,
Basic Document #4430,2025/07/02,3654.01,97.01,0.03,pending,credit_card,1,F,Inactive,Electronics,Express delivery 551
Standard Record #4431,2024-05-16,"2,723.10",17.65,0.25,cancelled,debit_card,no,false,Inactive,Electronics,
Basic Asset #4432,2024-07-06,1122.47,1.12,,pending,boleto,yes,T,New,Sports,Standard shipping 104
Premium Service #4433,2024/05/02,1733.54,61.95,0.08,refunded,credit_card,0,no,Regular,Books,Standard shipping 734
Custom Item #4434,01/08/2025,2187.96,5.18,0.41,completed,boleto,sim,não,New,Sports,Express delivery 490
Advanced Document #4435,2024/05/22,2892.49,61.46,0.31,refunded,pix,Y,,New,Clothing,
